0,995.7298369926253
1,991.7999115832025
2,988.9063755043858
3,1002.4810317626806
4,998.27716646952
5,994.2655282296686
6,994.9988069067189
7,992.1198727728862
8,983.1116667346218
9,986.5135169908798
10,991.1293152886842
11,987.7974453024294
12,991.0674675677641
13,989.1995289718889
14,986.0987873213911
15,984.0849272808078
16,981.7930409365905
17,983.1086109403909
18,982.9269920851262
19,979.6455098184075
20,979.0821240318623
21,979.0980060878225
22,972.3004232690779
23,971.0169841421983
24,949.9180509017128
25,963.7667001321018
26,950.6453057392238
27,939.4711344073022
28,936.5446964811025
29,930.1879943675035
30,943.4434360906613
31,947.5113457405774
32,942.7229562361989
33,940.5782800260313
34,941.8849589826133
35,939.8272724339186
36,930.8274459200121
37,927.8308014198847
38,922.7399070756937
39,923.2588761350562
40,914.7678580271836
41,909.5348888071526
42,908.6086587014155
43,907.5618352759228
44,903.2944291215557
45,900.7951894706429
46,890.5502628859787
47,885.3826930122533
48,872.5423226036004
49,862.4349133589341
50,864.4253806202046
51,856.0957186765071
52,846.6295775754746
53,847.8847900219108
54,838.7047601637591
55,816.2772318469168
56,788.4163302476268
57,767.4061839394539
58,755.5543898433167
59,757.6671932463545
60,737.0810335783499
61,732.423628915395
62,737.9698042799641
63,746.5007408709926
64,741.0299612470643
65,737.6449137588187
66,729.2592292916975
67,723.3026335909648
68,715.1690998162371
69,726.7562334223363
70,738.4416634005865
71,727.4604993561034
72,710.7453135101285
73,674.3203066101217
74,624.3878528529337
75,626.4371853197325
76,624.3438491623068
77,616.7632974022251
78,639.3040523554611
79,604.6854261068535
80,613.9160483979573
81,552.0060637059154
82,583.6591039793674
83,575.2597996639321
84,576.6357882026068
85,564.4699217733099
86,584.9490810751694
87,581.8849662662541
88,587.3553877573075
89,591.1329182812771
90,602.9787786837484
91,609.027832635893
92,638.5480765828673
93,675.9773980598576
94,645.6189197131145
95,668.8550582812765
96,658.7088444861589
97,671.6658508313931
98,667.1138627141135
99,667.3658455671314
100,661.8073980308221
101,647.7164065682633
102,644.6577403405365
103,689.1451764926205
104,714.6738001822656
105,695.2741136612607
106,669.6086089431119
107,675.0614817256998
108,709.1687173794603
109,666.2631243238953
110,661.8343119876938
111,661.1795943784059
112,689.982340231817
113,676.3738973713959
114,679.2864896689173
115,687.9283996665494
116,682.4435609112365
117,653.0624513924148
118,628.1985267569028
119,671.6179391466973
120,685.328766966563
121,661.9608950420001
122,670.1241737040885
123,630.6608895335991
124,657.3496875867571
125,694.8292167681693
126,647.2632786174071
127,632.634080125776
128,652.3235158575404
129,651.6413932050334
130,588.7959375978759
131,577.8674865830781
132,547.2875305441008
133,541.6910878785359
134,547.8243940557583
135,543.9290906049118
136,533.1549213740295
137,515.2227194635722
138,509.14802950994635
139,509.42243748534673
140,511.5917454943546
141,503.6270532972382
142,523.7367367877914
143,495.50892511964315
144,495.95589300185407
145,495.44779540474946
146,504.0815472292095
147,492.2990612320288
148,473.3632673718259
149,442.78195481308876
150,468.3191247278569
151,433.71303013906044
152,405.75378719467886
153,374.5082543928722
154,351.7482858908518
155,360.91931981065403
156,368.7865437752227
157,400.5456324175718
158,417.49778600648295
159,428.47091548075423
160,367.4003361270755
161,353.810529612533
162,356.13205099161297
163,328.89513094622737
164,329.21950794681885
165,326.3203387069804
166,335.88109258744123
167,330.33195902950365
168,333.02009953959333
169,348.2746633344166
170,322.995550433073
171,347.7894958663581
172,306.9555794022894
173,314.52964508295366
174,270.7409836749699
175,243.7537430894789
176,237.20747950899622
177,277.2515971663479
178,293.19707809952104
179,266.0987043093192
180,201.33297178086238
181,186.73515868237163
182,179.5790477351657
183,229.82151855978972
184,207.3013791304173
185,217.01063757107445
186,205.91356895318825
187,251.86347240404777
188,285.0358796322518
189,320.7941992795873
190,340.99847384215917
191,324.61386525480475
192,326.94580826292116
193,314.9207812199667
194,313.2204622311686
195,258.50352075789596
196,209.34199625177484
197,189.38687288003533
198,161.29637070843583
199,198.1075006570359
200,222.76931766118503
201,231.59276898816077
202,212.43780319119298
203,231.45737464355898
204,170.65177834872767
205,107.03192516079456
206,132.06280118813066
207,137.18427823951956
208,165.593981811998
209,207.10662360972844
210,247.4560458426155
211,265.13597577569755
212,290.8453535928345
213,301.2755057349215
214,401.30972340679455
215,264.0488419851387
216,254.2573794071687
217,235.3009336931738
218,260.32767614897335
219,211.3279154206159
220,175.9494010986151
221,176.81853756985058
222,97.71414847036486
223,214.49313467781352
224,97.69453592063665
225,96.27449068224267
226,92.38845474794067
227,42.19316151286391
228,89.54723282315983
229,120.38846972033355
230,77.62372017877514
231,53.55131774096798
232,44.14936391809999
233,89.243821786558
234,33.48044691295251
235,16.672468693179262
236,-2.393139113124395
237,-1.709262879838521
238,-6.383055582195674
239,29.51541196879508
240,51.32584976548717
241,34.535458962582574
242,17.084453058454635
243,-18.36189605312663
244,-34.24634425534855
245,-44.566259882940535
246,-96.96086240693774
247,-101.11743265489532
248,-46.23448045041002
249,-43.852775833754556
250,-62.90375190546191
251,-91.31273356163126
252,-98.46274645649343
253,-35.16495608566948
254,-82.15618074099321
255,-104.20565021547945
256,-78.02301544654689
257,-62.55759593364244
258,-65.29073159570068
259,4.24224773316832
260,84.37529648947162
261,3.4385781245293683
262,35.91852467477762
263,71.08158781788583
264,58.16465806249122
265,65.88844889643592
266,80.8054642650119
267,76.88582942130274
