Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
126	423.97284	56.493137	524.70715	334.67993	188.4762	145.47723	46.337337	178.8738	12.316602	508000	2.8610229e-08	216.98787	-0.046023592	-56.63347	0.5583045	0.013672684	0.24475	79.0	375.4182331562042
127	432.47348	55.617138	532.2365	310.0225	192.1	144.89922	44.390995	178.92491	9.356827	512000	-3.3378602e-09	156.01912	-0.033769783	-43.28882	0.5571185	0.015167521	0.18825	25.0	378.2373151779175
128	435.80634	72.54066	569.76526	273.67807	193.7	144.34514	45.138645	180.05092	9.570011	516000	-1.4305115e-09	250.49626	-0.043570746	-55.54326	0.5531747	0.013852556	0.2135	79.0	381.0033438205719
129	424.1455	41.426945	507.05356	342.61996	184.7619	146.30904	44.194935	181.54224	2.7488103	520000	1.9073487e-09	174.44887	-0.01791155	-61.377647	0.5442375	0.01636779	0.194	9.0	383.47924852371216
130	451.22388	50.033134	576.57935	347.32883	202.3158	147.20857	43.892406	180.87099	8.620342	524000	1.6331672e-08	122.45808	-0.0450832	-32.106995	0.5436332	0.010927414	0.23275	79.0	386.1946918964386
131	437.48544	42.477818	546.1071	347.0589	191.2	144.89944	45.559288	181.54185	9.503415	528000	-6.6757204e-09	135.47716	-0.013707414	-41.474907	0.5368783	0.015051949	0.19075	7.0	388.5954866409302
132	442.6691	42.590378	543.09607	375.34277	191.75	148.47742	44.14797	182.9016	1.8195348	532000	3.0994416e-09	182.46999	-0.031670406	-83.38957	0.53582585	0.015328918	0.20575	25.0	391.0776319503784
133	429.6305	32.338017	482.0581	368.58423	185.2381	148.61066	46.25493	184.49516	10.524927	536000	-1.1920929e-08	192.07088	-0.045021	-100.39605	0.5310838	0.015042829	0.2335	59.0	393.76521944999695
134	436.35016	58.829166	545.77985	352.86023	184.19048	148.12535	44.28206	183.65291	10.171343	540000	4.7683715e-09	170.24261	-0.048494425	-56.058975	0.52762014	0.015008795	0.28075	66.0	397.00035285949707
135	461.3404	32.354774	524.1384	409.14514	198.35	149.40118	45.738777	185.67859	10.788408	544000	8.5830685e-09	127.3175	-0.01809237	-46.121346	0.52190286	0.015495551	0.24975	9.0	400.0246813297272
136	424.6812	72.584236	546.14526	278.62598	182.57143	152.25143	44.281956	187.65982	4.742367	548000	-6.198883e-09	424.4141	-0.011348774	-167.09412	0.52121353	0.015243567	0.21125	6.0	403.20104813575745
137	425.60254	76.14717	547.6421	249.62871	187.14285	151.66727	43.70234	187.13715	10.452418	552000	-2.861023e-09	545.83484	-0.018755639	-202.70013	0.520666	0.01532827	0.2455	9.0	406.3902225494385
138	471.57562	42.405815	540.91614	375.77954	199.7	144.9484	43.033455	186.09085	2.691166	556000	1.525879e-08	410.15915	-0.04768316	-281.8519	0.51894295	0.012067915	0.2485	79.0	409.3002407550812
139	410.57803	74.32707	501.2358	248.01378	176.45454	155.05553	45.730167	189.78256	11.177351	560000	-2.682209e-08	640.9612	-0.013160238	-347.90604	0.50137085	0.016513793	0.20675	6.0	412.0565814971924
140	441.72662	63.810696	583.3646	334.4367	189.80952	144.10466	44.258453	187.38193	4.236843	564000	-2.1457673e-08	267.57007	-0.047397837	-150.0706	0.5009618	0.013004198	0.2595	79.0	415.5752372741699
141	431.53256	65.80127	519.88513	263.41418	181.71428	152.52266	47.09469	188.38179	3.7138796	568000	6.198883e-09	312.58224	-0.04283334	-99.09274	0.49087092	0.014329552	0.231	79.0	419.1301381587982
142	463.55777	88.59346	634.12823	290.98956	196.5	149.90837	45.460087	188.04803	5.1217103	572000	3.0994416e-09	298.70657	-0.0476908	-123.218414	0.49402866	0.015109078	0.26475	74.0	422.21637201309204
143	450.67722	49.716225	544.4872	353.70197	185.33333	151.99597	47.400597	190.48553	10.745077	576000	7.390976e-09	124.11061	-0.03807703	-43.725075	0.49014986	0.015084355	0.23125	36.0	424.7824242115021
144	428.16626	53.01453	578.6104	330.41403	183.19048	151.38219	48.070717	190.6895	10.68953	580000	-2.9802323e-09	266.93588	-0.050491452	-93.45796	0.48509488	0.012849681	0.2905	79.0	427.8712320327759
145	440.44205	68.07051	583.8547	298.58603	184.14285	151.2821	46.76925	188.92236	4.5548425	584000	3.3378602e-09	303.66653	-0.032764982	-74.932144	0.4792284	0.015164089	0.19275	23.0	430.705885887146
146	451.98843	67.321396	602.4554	311.2277	184.2381	151.9551	46.818756	189.45708	10.280025	588000	1.3351441e-08	292.07626	-0.0459021	-77.7307	0.47390372	0.015128824	0.24525	61.0	433.7164714336395
147	449.94513	60.969055	590.985	337.45892	189.8	153.09738	47.09038	190.81572	4.6689696	592000	3.0994416e-09	228.92915	-0.035689253	-81.11951	0.46208692	0.015100694	0.1975	33.0	436.27511501312256
148	463.70572	82.3039	631.67596	272.2053	190.28572	154.289	46.48592	191.57008	7.7139363	596000	3.5762786e-09	319.0053	-0.02887593	-108.91777	0.46267352	0.015410507	0.20975	16.0	439.0677571296692
149	459.91858	82.80332	661.0072	324.39032	190.09525	154.7324	48.865395	194.62596	10.858541	600000	-1.1920929e-09	238.96799	-0.022642508	-67.25554	0.46127534	0.01500961	0.2015	12.0	441.924067735672
150	481.1631	75.881325	686.9913	318.85794	198.85	156.84944	46.749653	194.56538	10.739355	604000	-7.629395e-09	371.20908	-0.011313321	-105.3009	0.45960867	0.01691542	0.16575	5.0	444.3318176269531
151	454.6019	47.792667	528.7716	373.83975	183.33333	158.30547	48.34994	197.06932	10.988466	608000	1.4305115e-09	131.70844	-0.049868595	-56.831093	0.45871663	0.012454862	0.27475	79.0	447.83849692344666
152	487.56738	58.703968	641.7867	371.13525	202.47368	159.87389	47.320324	197.74376	10.9541235	612000	-1.1920929e-09	218.42873	-0.014611052	-72.60838	0.4479407	0.016500972	0.22	7.0	450.74290776252747
153	452.1898	46.147484	548.21246	364.2738	183.7619	156.40218	49.34194	198.23114	11.028712	616000	1.0967255e-08	159.87991	-0.020432297	-53.503105	0.4466369	0.015106636	0.1755	11.0	453.4767062664032
154	460.55444	85.563965	715.23157	244.63474	189.2381	156.9819	45.990284	197.74991	10.851379	620000	-8.8214875e-09	421.87442	-0.043566752	-150.3646	0.44497895	0.01502237	0.2655	46.0	456.4204761981964
155	453.6856	60.433445	549.9417	330.08185	186.66667	154.95026	47.81859	197.01729	10.579159	624000	-5.6028364e-09	260.65665	-0.041823238	-92.73628	0.4358465	0.015029112	0.252	32.0	459.610102891922
156	478.56094	74.32382	715.23474	376.54382	197.45	157.07817	47.317764	196.62984	10.52785	628000	1.34706495e-08	341.01434	-0.03779122	-114.92529	0.43133092	0.015054857	0.209	32.0	462.17505288124084
157	468.33063	73.20677	657.34924	296.26968	191.75	158.13821	46.971046	197.121	10.531105	632000	1.2874604e-08	287.88083	-0.031465046	-89.00969	0.42723617	0.01535432	0.22525	19.0	465.4102268218994
158	474.42838	72.42405	624.8069	335.52798	192.5	160.64313	48.4292	198.79263	10.652792	636000	-3.0994416e-09	340.8153	-0.014170461	-111.05725	0.4255205	0.015595246	0.179	7.0	467.840265750885
159	490.48648	105.535126	830.004	384.23392	199.95	159.80322	48.40594	199.52011	10.851561	640000	-8.5830685e-09	478.38107	-0.026431315	-151.93686	0.42476147	0.015497189	0.162	17.0	470.27885341644287
160	493.6483	65.611824	609.2974	374.62952	207.52632	160.62735	47.84226	202.09007	10.734852	644000	4.053116e-09	258.3042	-0.013984844	-119.255554	0.42391258	0.015335055	0.226	6.0	472.6985852718353
161	570.3285	121.626595	925.8141	441.49457	233.17647	162.92038	44.85315	202.08258	10.980284	648000	1.2993812e-08	482.94775	-0.01263512	-275.64636	0.423111	0.016318543	0.226	5.0	475.103312253952
162	461.9984	78.2774	685.5677	335.95908	189.0	164.65854	52.065647	207.13565	11.653547	652000	3.0994414e-08	589.57434	-0.010708962	-260.35928	0.42231828	0.01620101	0.20425	6.0	478.2784605026245
163	514.58594	104.7491	791.5139	386.30634	207.63158	157.47725	46.008575	204.20242	12.424995	656000	-2.1457671e-09	503.92804	-0.011035601	-278.9599	0.42186406	0.015567442	0.2115	6.0	480.86691427230835
164	485.8786	68.207054	701.8522	356.14236	195.5	165.60484	50.61065	208.65518	13.492353	660000	6.1392784e-09	294.77182	-0.011945302	-155.97661	0.4214388	0.015764551	0.16075	6.0	484.0027015209198
165	494.926	67.02911	645.6451	355.5531	206.89473	162.98253	47.791786	207.7904	12.472437	664000	-5.00679e-09	264.3338	-0.012799103	-111.19742	0.42097035	0.017550532	0.24275	5.0	487.1719243526459
166	527.43115	102.89136	689.14923	334.76056	212.77777	162.30019	47.627888	207.64311	12.475701	668000	-2.2292138e-08	375.18137	-0.035405792	-158.93716	0.42029777	0.015007152	0.22075	29.0	490.29779076576233
167	503.57196	89.95084	670.77075	355.38388	203.73685	167.91302	51.804432	209.40958	12.257692	672000	-1.6212464e-08	472.54352	-0.015728386	-175.26447	0.41889074	0.015257067	0.1465	9.0	493.43465304374695
168	556.0374	167.43433	1153.5319	326.1225	225.58824	165.47495	47.773647	208.2529	11.830196	676000	-1.692772e-08	450.93948	-0.043681156	-148.76141	0.4183442	0.015166303	0.247	43.0	496.39295768737793
169	548.1559	103.269424	853.36554	441.63657	227.94118	168.21953	48.038433	211.09444	12.394163	680000	2.0861626e-09	560.09436	-0.01147229	-163.23209	0.40946072	0.016718315	0.1255	5.0	499.458797454834
170	490.84174	57.103306	583.9304	352.78702	208.26315	166.60356	51.11173	212.43947	12.371412	684000	-2.336502e-08	395.4427	-0.026413802	-266.26782	0.40904027	0.0153445	0.16375	16.0	502.22733092308044
171	507.45502	71.319305	710.2316	404.1226	201.10527	157.59036	47.818424	206.25438	12.312278	688000	4.2915342e-09	385.283	-0.030302837	-217.2638	0.4074655	0.015380796	0.21275	17.0	505.4222056865692
172	504.37646	106.428185	833.7711	329.3729	212.16667	165.32054	50.713863	212.81021	12.454639	692000	-6.3180923e-09	425.1702	-0.011934316	-144.26947	0.40325323	0.016036574	0.15725	5.0	508.15559458732605
173	511.35614	120.4148	757.0816	247.46999	205.26315	163.9244	47.05097	210.80441	12.033665	696000	1.4305115e-09	680.383	-0.021282453	-294.56522	0.4020154	0.015293378	0.195	13.0	511.32660460472107
174	509.62622	71.10631	716.00604	390.10825	208.10527	169.50041	50.785305	213.4935	13.02113	700000	1.1086464e-08	486.06174	-0.03462915	-243.4898	0.4009017	0.0150334705	0.2035	28.0	514.159286737442
175	495.54794	52.768772	616.20496	418.6967	199.47368	163.70805	48.49116	212.52382	12.378533	704000	-1.6689301e-09	136.80049	-0.037022162	-47.765022	0.39970475	0.015261513	0.22475	28.0	517.0877728462219
176	527.38544	65.89412	743.68585	460.07663	212.11111	164.22829	47.789143	212.61247	11.817194	708000	2.2053719e-08	309.24045	-0.015850345	-122.57266	0.39816508	0.015449487	0.1665	8.0	519.8287160396576
177	566.4214	199.55348	978.4705	295.45264	226.94118	171.6428	48.7724	213.4572	11.937834	712000	1.7166137e-08	639.5915	-0.048632864	-211.36316	0.39933625	0.014837713	0.2765	79.0	522.5298452377319
178	593.24335	111.75795	828.7616	441.1939	232.70589	176.3036	49.648693	217.49219	12.453369	716000	-1.6093255e-08	514.8278	-0.015651727	-152.34967	0.39844677	0.015396696	0.1865	7.0	524.9029211997986
179	501.94427	84.518295	676.9826	272.36392	204.47368	175.39738	52.801033	219.01706	12.00264	720000	8.5830685e-09	780.8079	-0.035083033	-392.02597	0.39787158	0.015147009	0.207	29.0	527.4473242759705
180	543.26685	98.87236	743.72034	363.49075	217.61111	165.084	50.480026	215.17175	12.025246	724000	-8.3446505e-10	648.3862	-0.04528865	-262.87012	0.39633676	0.015229475	0.26575	58.0	530.1989591121674
181	566.8132	120.69219	938.2357	443.48203	218.11111	172.63199	50.201645	217.43524	12.087827	728000	-1.9073487e-09	491.04144	-0.033871017	-156.24399	0.3896057	0.015047285	0.198	24.0	532.8140294551849
182	512.4494	108.730316	738.15405	248.95822	209.47368	174.25948	52.07859	219.91791	12.478716	732000	-2.3841857e-09	684.0265	-0.036368325	-213.70474	0.38962507	0.015077397	0.21375	29.0	535.946506023407
183	525.082	136.25313	850.88605	328.8799	209.63158	167.15265	50.995304	217.83293	12.269954	736000	-1.8835069e-08	541.16595	-0.045022808	-212.76776	0.3858542	0.015081718	0.2685	45.0	538.5401301383972
184	529.5869	128.35056	923.47144	257.24258	210.1579	168.46057	50.881954	219.78026	12.396508	740000	5.4836273e-09	668.6797	-0.015310678	-283.084	0.38251957	0.0155438725	0.222	7.0	541.2304635047913
185	554.7399	91.08215	726.6983	424.74084	214.44444	169.80083	49.329136	220.35698	12.348249	744000	-1.4305115e-09	413.48425	-0.03201802	-184.4932	0.38286015	0.016024943	0.20225	19.0	544.0190591812134
186	617.4507	246.74237	1502.7678	397.84195	242.0	180.6849	51.428177	221.93326	12.435482	748000	-1.5437603e-08	1162.8563	-0.042335715	-330.68207	0.38279694	0.01514744	0.2575	46.0	546.6460866928101
187	602.52734	217.29053	1223.2076	341.0923	231.17647	179.62436	52.57054	225.21988	12.9453125	752000	9.536744e-10	898.15137	-0.045481566	-249.40704	0.37641314	0.015122605	0.2475	46.0	549.2919437885284
188	608.9917	149.62325	891.66376	438.34824	238.25	187.3511	53.05262	228.03993	13.255739	756000	-4.529953e-09	886.4766	-0.030648805	-340.4322	0.36525354	0.015245308	0.208	24.0	551.7983980178833
189	691.14496	360.7299	1928.0607	422.86697	261.0	182.32048	51.444817	226.52834	13.019022	760000	4.4345857e-08	1071.799	-0.033953447	-460.7553	0.3650483	0.015206143	0.20575	27.0	554.9590635299683
190	566.3455	125.81942	841.3402	329.35037	221.16667	183.19984	58.447357	233.33525	14.244307	764000	-3.8146974e-09	645.223	-0.04270186	-300.3378	0.3645765	0.0150605785	0.224	40.0	557.5105671882629
191	610.2294	148.60307	968.08575	436.41495	228.11765	181.69601	51.53533	232.03032	13.957577	768000	6.198883e-09	677.1443	-0.02914327	-197.99698	0.36137748	0.016249845	0.1805	16.0	559.9307668209076
192	546.9	123.21759	780.0001	377.39212	219.94444	183.20035	54.276955	233.90048	14.379752	772000	-7.629395e-09	855.7119	-0.044165	-372.43552	0.36077568	0.015036893	0.253	43.0	562.5402040481567
193	609.9078	188.73062	1208.3386	423.15347	233.88235	172.57025	50.1675	232.13612	13.95033	776000	-1.2397766e-08	804.96423	-0.036101367	-397.10373	0.36065888	0.015054009	0.2055	25.0	565.0017170906067
194	633.85114	155.55197	981.92523	395.12677	239.5625	188.86302	54.42905	234.92136	14.174691	780000	-3.1471252e-08	555.3617	-0.024107397	-147.84274	0.35875708	0.01573867	0.17975	16.0	567.4655985832214
195	746.48584	247.52748	1403.8849	473.8437	281.42856	185.99269	53.082355	235.96286	14.335823	784000	-1.8119811e-08	1081.6649	-0.02465451	-454.1958	0.35741153	0.015699724	0.17375	13.0	570.0238361358643
196	584.04816	113.11948	829.32404	366.08124	226.11765	189.91069	54.79173	238.56879	14.729128	788000	3.3378602e-09	607.1647	-0.016776325	-298.12827	0.35716552	0.015704151	0.2195	8.0	572.4113936424255
197	638.9272	139.6585	877.4749	318.58615	247.5	183.40787	54.562366	237.12738	14.679314	792000	6.0796737e-09	615.75214	-0.03528668	-177.2258	0.35592073	0.015672792	0.20925	26.0	574.8712613582611
198	586.8275	152.51852	966.32666	401.13806	231.41176	182.49881	54.391632	237.58055	14.583817	796000	-7.748604e-10	717.78973	-0.04288858	-232.9739	0.3538745	0.015056607	0.25375	40.0	577.4093286991119
199	681.0704	267.85675	1497.0306	406.00186	254.66667	185.08954	51.860203	237.03337	14.606657	800000	-1.7881393e-09	1586.0416	-0.03340801	-516.48267	0.34653252	0.015205496	0.2195	18.0	579.8239257335663
200	752.53925	252.21736	1318.9551	441.1354	285.64285	195.77325	53.599247	240.24841	14.959816	804000	4.386902e-08	1164.4423	-0.029261032	-335.16205	0.34409505	0.015074688	0.19375	17.0	582.2506611347198
201	622.8966	108.439255	763.79535	417.73193	244.3125	192.40244	59.077946	242.43617	15.036158	808000	-1.4305115e-09	718.4445	-0.02596931	-308.402	0.341862	0.015024426	0.15775	11.0	584.6556754112244
202	775.37244	236.7134	1383.4031	514.81555	298.07693	189.21748	51.621487	239.47603	14.745857	812000	-5.1259996e-09	777.2154	-0.033369005	-264.43	0.3402837	0.015362999	0.21125	22.0	587.1632077693939
203	734.4644	258.17285	1159.9694	456.37045	275.0	193.9601	54.03246	241.16405	14.806212	816000	-6.437302e-09	1219.0737	-0.047402434	-288.76672	0.33714688	0.015097892	0.29975	54.0	590.1363406181335
204	668.6637	243.68666	1446.0663	451.26352	258.73334	197.9751	56.725113	244.47408	15.228956	820000	-1.3291836e-08	999.2016	-0.01707001	-362.16406	0.33427346	0.015774963	0.2105	8.0	592.5358998775482
205	699.9289	224.9588	1146.4949	334.23886	262.0	190.75832	54.933483	244.34184	15.41881	824000	-8.34465e-09	880.1105	-0.02773186	-259.35803	0.3332845	0.01527036	0.18225	17.0	595.3126397132874
206	598.8324	111.63134	853.63574	363.30493	231.47058	185.38315	56.175514	246.83075	15.753342	828000	-9.6559525e-09	743.0863	-0.01169834	-288.20667	0.33282542	0.015158278	0.177	5.0	598.447998046875
207	701.87506	285.46585	1421.9233	411.8853	274.7143	191.35109	52.674175	246.66327	15.737981	832000	-7.152557e-09	834.3634	-0.009952717	-272.64026	0.33338103	0.016283818	0.19875	6.0	600.849850654602
208	716.17413	307.14297	1623.0911	391.2728	275.35715	189.47244	54.252537	246.96606	15.673153	836000	3.9339065e-09	955.25977	-0.012241096	-285.21948	0.3338994	0.016750664	0.23175	6.0	603.9854872226715
209	796.00006	355.33655	1843.6143	392.57056	286.6154	200.11841	56.476494	248.1486	15.84302	840000	2.4676323e-08	1132.4376	-0.036891736	-330.80548	0.3338268	0.015061954	0.23625	27.0	606.9197297096252
210	676.80286	159.19275	954.04205	462.81744	251.6	203.65506	57.387573	251.41731	16.205425	844000	-8.34465e-09	550.9722	-0.035189472	-190.92596	0.3332488	0.0151582295	0.23175	25.0	610.1887397766113
211	686.54004	217.68083	1057.3138	353.53748	257.64285	196.9754	57.612305	251.11646	16.114067	848000	7.152557e-09	883.05115	-0.03621531	-245.6037	0.33154055	0.015160475	0.23875	24.0	612.6857697963715
212	770.8168	377.59415	1964.3818	365.9225	297.46155	203.98318	55.492756	251.7418	16.23734	852000	-1.3351441e-08	877.52094	-0.025815312	-292.49695	0.32689503	0.015485496	0.178	14.0	615.9431943893433
213	757.5717	251.37886	1378.4816	506.1147	277.92856	192.85706	55.712227	249.72815	15.795846	856000	2.9802323e-09	1033.8273	-0.017358571	-487.07495	0.32479054	0.015366986	0.17175	8.0	618.358553647995
214	702.04333	330.26282	1830.4773	392.5272	260.46667	204.79066	59.258858	251.75145	16.06451	860000	-1.7404556e-08	1178.8849	-0.030933818	-347.96387	0.32445964	0.015391385	0.20625	19.0	621.5830144882202
215	625.55054	258.11563	1535.3448	335.28696	241.125	189.56584	59.96796	253.19102	16.36603	864000	2.002716e-08	1164.0527	-0.013329751	-490.7168	0.324801	0.015351531	0.18925	6.0	624.4061408042908
216	900.149	533.59875	2358.2715	400.1655	333.33334	195.56653	52.188652	252.5306	16.547993	868000	9.536743e-09	1073.6056	-0.046717007	-509.03143	0.32427642	0.015020219	0.261	60.0	627.0607681274414
217	774.8192	267.66632	1334.041	443.456	299.0	209.20139	56.532494	256.84665	17.129614	872000	-3.1113625e-08	1110.0175	-0.03335518	-448.13776	0.31773195	0.015373303	0.224	20.0	630.2458951473236
218	709.94934	267.69565	1240.4497	465.20474	273.64285	194.15335	54.59078	254.76115	16.696182	876000	-8.3446505e-10	944.6043	-0.01553698	-303.37518	0.31608796	0.016929625	0.2405	6.0	633.2652363777161
219	814.1721	265.77325	1473.221	508.9674	298.46155	197.39232	52.058174	254.94803	17.341455	880000	1.6450882e-08	902.9422	-0.025794107	-403.94577	0.31563994	0.015474457	0.1925	14.0	636.0856983661652
220	793.34973	342.91742	1697.7975	411.89908	285.2857	204.31047	60.52795	255.99985	16.619781	884000	2.1219254e-08	1004.05927	-0.01755775	-250.98468	0.312375	0.0153030995	0.22875	8.0	638.8282499313354
221	840.393	433.70642	1530.5505	245.46123	315.83334	215.69322	51.958347	259.35135	17.068325	888000	1.07288365e-08	1624.055	-0.010361927	-456.72168	0.31105945	0.017049799	0.204	5.0	641.2310335636139
222	703.1402	273.41092	1422.9146	393.26086	253.71428	204.00249	58.83014	259.204	17.524082	892000	2.9802323e-09	869.384	-0.013252152	-275.0747	0.31054655	0.017507002	0.19925	6.0	643.6493351459503
223	628.8368	142.09094	904.4042	429.91824	234.29411	201.19269	62.002975	261.32855	17.36838	896000	-2.2649765e-08	848.1134	-0.04443875	-442.88196	0.3098831	0.015192993	0.253	34.0	646.6457250118256
224	728.3966	247.06189	1166.7361	357.80328	265.0	192.12025	55.770298	259.3387	17.295246	900000	-3.3259393e-08	1327.759	-0.02841484	-594.6053	0.3046128	0.015148585	0.19225	15.0	649.1072006225586
225	624.9034	152.73347	883.04364	415.55292	231.88235	196.88127	61.415493	261.3502	17.2401	904000	-8.106232e-09	645.284	-0.009399761	-250.64822	0.30108073	0.015137976	0.1695	4.0	651.8872392177582
226	649.96136	225.1637	1226.0797	312.1261	244.125	196.65709	56.9622	259.61942	17.3498	908000	2.2172928e-08	939.8778	-0.011966663	-322.90668	0.30003873	0.017644167	0.2345	6.0	655.0190181732178
227	763.56964	334.11948	1524.414	364.5591	279.7857	194.42737	56.030674	260.41306	17.94069	912000	3.8146974e-09	1667.7025	-0.05078272	-693.3564	0.29905778	0.015173881	0.28575	78.0	658.5770297050476
228	768.2111	263.0884	1201.3508	388.12915	266.07144	211.66473	56.526653	263.87405	18.03602	916000	-1.8000602e-08	1193.2642	-0.027800227	-420.49078	0.2942471	0.015264207	0.158	16.0	661.3908574581146
229	616.18634	181.97249	1231.0211	383.7028	231.52942	199.52406	62.80188	267.20303	18.678537	920000	-2.503395e-09	880.25635	-0.04050477	-403.25107	0.29122317	0.015390919	0.22575	36.0	663.9880540370941
230	932.83563	414.6464	1836.0654	454.89807	331.91666	210.62755	54.447662	266.07733	18.194206	924000	2.1219254e-08	1134.616	-0.01758428	-451.72168	0.28669772	0.015893562	0.1895	8.0	666.7252686023712
231	976.0682	365.2858	1601.5334	445.43887	336.81818	220.24823	58.939	268.87134	18.700203	928000	2.3841857e-09	1445.8164	-0.044470903	-418.43994	0.2855043	0.0151288	0.255	50.0	670.0386435985565
232	852.03174	466.99307	2245.7324	365.98962	308.08334	225.79349	59.77668	273.25726	19.477188	932000	1.3828277e-08	735.9485	-0.05159707	-329.9811	0.28263733	0.014395911	0.289	79.0	673.0940492153168
233	887.7351	406.80417	1744.8062	407.45743	330.83334	217.6926	54.076107	272.7645	19.281403	936000	-4.7683715e-09	1220.6067	-0.032064404	-359.44043	0.27747437	0.015559829	0.2295	18.0	676.0061857700348
234	1051.5149	468.9602	2118.6558	517.075	368.8	218.24683	55.16321	271.81165	19.151642	940000	3.051758e-08	1207.3616	-0.03006542	-554.10175	0.27469608	0.016041547	0.2115	18.0	678.4567265510559
235	830.0774	343.03098	1574.7223	454.6223	306.08334	218.31018	59.16907	274.07428	19.325895	944000	4.053116e-09	1385.9213	-0.01104448	-500.28894	0.27089745	0.015455299	0.13825	5.0	681.1822559833527
236	651.6242	187.69472	967.90063	352.79364	246.9375	202.77007	61.567184	274.31616	19.386087	948000	-5.7220458e-08	1032.2291	-0.029631186	-482.5254	0.27036405	0.015276672	0.2065	17.0	683.9553999900818
237	821.38385	385.9215	1659.7427	422.58466	311.5	205.4754	51.686115	270.72803	18.940172	952000	-7.390976e-09	1105.0183	-0.016730491	-403.57446	0.26819974	0.016111014	0.2435	7.0	686.6676843166351
238	936.7348	424.2835	1671.2523	300.1998	346.45456	206.72	57.058907	270.7982	18.937012	956000	1.1563301e-08	1328.5414	-0.039299034	-495.5542	0.26735556	0.015138018	0.23975	31.0	689.1835064888
239	755.90826	242.96313	1284.0366	495.11096	281.53845	214.43553	56.6024	274.0474	18.890217	960000	-1.4305115e-09	1006.3715	-0.055692557	-383.53076	0.26189572	0.012625677	0.319	79.0	692.6123955249786
240	745.7921	288.7747	1392.715	339.29706	275.0	200.4409	59.69143	272.76205	18.84732	964000	-1.7166137e-08	1095.896	-0.029812472	-272.36505	0.2614542	0.01576305	0.19975	17.0	695.0489888191223
241	1056.6085	523.1004	1909.9386	483.2648	386.3	210.72641	52.236614	272.9021	19.085482	968000	4.005432e-08	1180.8857	-0.034910467	-510.81213	0.2606565	0.015329472	0.23	22.0	697.8615491390228
242	849.63794	264.94208	1295.2242	406.66324	309.91666	217.77744	58.64779	275.03967	19.206127	972000	-8.225441e-09	908.1584	-0.038463265	-310.84344	0.25953817	0.015213435	0.28525	25.0	700.9265327453613
243	891.6048	373.39905	1552.3528	391.6313	325.0	217.87358	55.61713	274.16617	19.212938	976000	8.34465e-09	1478.5231	-0.030201197	-450.9458	0.25627112	0.01607407	0.184	16.0	703.3773231506348
244	827.8542	447.72226	2099.9849	362.0017	296.75	215.6482	62.25229	274.39145	18.907448	980000	1.990795e-08	1405.2401	-0.036271565	-479.3228	0.25276998	0.015233211	0.251	24.0	706.6175560951233
245	921.9512	566.9835	2501.3208	481.59943	330.4	220.94981	52.91582	274.12958	18.8992	984000	2.3841857e-09	927.42163	-0.03596692	-356.56262	0.24858138	0.015041439	0.22825	21.0	709.4504511356354
246	953.981	694.75854	2793.9973	392.92206	352.45456	226.81076	57.597748	276.71707	19.168127	988000	2.1457673e-08	1060.5208	-0.03859204	-361.32538	0.24556103	0.015004455	0.25825	30.0	712.0215420722961
247	962.2968	715.79047	2688.925	321.7504	352.54544	222.8348	57.829487	278.46924	19.697477	992000	-1.1205673e-08	1295.51	-0.023670351	-466.8012	0.24510768	0.015780075	0.18075	14.0	714.4256021976471
248	1040.5098	526.71155	1935.5428	341.1145	392.8	225.78189	63.319836	280.17172	-4.861507	996000	2.6226044e-08	2141.8462	-0.022050006	-789.9109	0.24420716	0.015790481	0.19375	12.0	717.44935131073
249	1008.8446	630.9343	2532.3667	390.70718	367.55554	226.96558	52.469296	277.93427	19.993618	1000000	2.2530555e-08	959.68964	-0.011452377	-450.77612	0.24310413	0.017974148	0.25025	5.0	719.8084952831268
250	1398.0847	860.9032	2655.0747	475.92633	528.1429	239.91174	45.905678	277.54642	19.945501	1004000	-1.8000602e-08	1142.6632	-0.0128872	-485.58807	0.24247463	0.016557602	0.21675	7.0	722.2254610061646
251	1173.1266	812.3406	2691.1628	425.36224	426.66666	232.90219	49.967525	277.40414	14.388342	1008000	-2.8371812e-08	1286.9797	-0.0117580285	-592.0752	0.24213879	0.016707733	0.232	6.0	725.2813813686371
252	1384.0266	602.9288	2600.558	627.68134	484.125	243.6284	56.911358	280.41925	5.0481815	1012000	-1.7642975e-08	1115.761	-0.034626868	-380.8454	0.24239306	0.015081565	0.21825	26.0	728.0467228889465
253	1239.2776	657.24994	2582.3306	539.0895	436.1111	236.70937	57.30208	281.5329	3.7584267	1016000	1.4305115e-09	802.65796	-0.0138801	-263.1427	0.24437419	0.015231901	0.19725	7.0	730.4136154651642
254	790.9127	220.16927	1172.979	484.1331	289.07693	225.48512	58.36596	282.35403	8.6651535	1020000	-1.7166137e-08	1833.0111	-0.0156007465	-783.15356	0.24389821	0.015893025	0.1545	6.0	732.7889380455017
255	1042.773	556.63257	2453.9011	426.5448	363.66666	222.70818	53.627586	279.88593	17.03859	1024000	-4.4465065e-08	1919.6013	-0.046966996	-859.6979	0.24331129	0.015015182	0.27725	60.0	735.3920538425446
